node	length	degree	branching	terminal
s82915	2270	4	True	False
s105105	637	5	True	False
s82983	1214	2	False	False
s105482	12	4	True	False
s3577	56	2	False	False
s105398	1	4	True	False
s3867	289885	4	True	False
s430	9593	4	True	False
s4009	68519	4	True	False
s479	6	2	False	False
s81715	144	2	False	False
s105778	1	2	False	False
s82756	364	4	True	False
s5344	147	4	True	False
s3109	401	5	True	False
s81528	26	4	True	False
s4668	55952	4	True	False
s82410	273	2	False	False
s4821	77	2	False	False
s605	12	2	False	False
s114929	2204	4	True	False
s114685	20	2	False	False
s1947	166	3	True	False
s2132	136408	4	True	False
s129019	10	2	False	False
s1327	57	2	False	False
s1152	63543	4	True	False
s480	1128	4	True	False
s82954	25	4	True	False
s5264	1340	2	False	False
s131989	66	2	False	False
s2350	48818	4	True	False
s105515	171	2	False	False
s96481	205	3	True	False
s105695	32	3	True	False
s83005	456	2	False	False
s114966	100	2	False	False
s134631	100	2	False	False
s140413	122	2	False	False
s81846	19	2	False	False
s115002	5158	3	True	False
s2311	322	2	False	False
s81876	198	2	False	False
s1580	76	2	False	False
s120985	138	2	False	False
s114671	305	2	False	False
s975	59924	4	True	False
s4773	159200	4	True	False
s114937	425	4	True	False
s82674	117	4	True	False
s105275	872	2	False	False
s416	15	3	True	False
s82224	79	3	True	False
s1617	4476	4	True	False
s125392	56	2	False	False
s92	4	2	False	False
s707	5702	4	True	False
s128998	1	2	False	False
s81699	10	2	False	False
s82147	57	2	False	False
s3235	56	4	True	False
s249	160	2	False	False
s4474	36504	4	True	False
s3220	314	9	True	False
s125562	3	2	False	False
s104952	1	2	False	False
s4565	274	5	True	False
s3813	112373	4	True	False
s81995	314	2	False	False
s137959	1902	2	False	False
s264	7	2	False	False
s114591	83	3	True	False
s129111	4	2	False	False
s83036	21	3	True	False
s83309	155	3	True	False
s105020	144	3	True	False
s138281	2898	3	True	False
s712	7135	4	True	False
s114529	10	2	False	False
s105066	71	2	False	False
s115010	74	2	False	False
s1030	2651	2	False	False
s82113	249	2	False	False
s122	3033	4	True	False
s105228	3	2	False	False
s82551	205	2	False	False
s5258	14	2	False	False
s105493	22	4	True	False
s105501	1	2	False	False
s104821	68	2	False	False
s137936	53	2	False	False
s941	189052	4	True	False
s2061	22392	4	True	False
s81830	59	2	False	False
s700	173	2	False	False
s81835	339	2	False	False
s556	157	4	True	False
s129224	70	2	False	False
s1951	268247	4	True	False
s144	42	4	True	False
s4263	154739	4	True	False
s1507	52	2	False	False
s139618	228	2	False	False
s81580	17	3	True	False
s83008	1946	4	True	False
s104968	79	2	False	False
s1228	49432	4	True	False
s81750	61	2	False	False
s114865	15	2	False	False
s114557	340	3	True	False
s105285	44	3	True	False
s3714	85	2	False	False
s129169	2	3	True	False
s3832	51	2	False	False
s105438	155	4	True	False
s697	732	2	False	False
s1773	24223	4	True	False
s83150	221	2	False	False
s2047	162	2	False	False
s105475	474	3	True	False
s140234	230	4	True	False
s4931	50538	4	True	False
s82521	56	4	True	False
s5191	759	4	True	False
s140474	317	2	False	False
s81895	4	2	False	False
s82843	31	3	True	False
s3880	57604	4	True	False
s82207	186	4	True	False
s2681	13860	4	True	False
s82468	34	3	True	False
s2509	80	2	False	False
s40	317	3	True	False
s4908	74	4	True	False
s82738	83	3	True	False
s105474	7	3	True	False
s114820	418	4	True	False
s3708	65618	4	True	False
s1198	6	3	True	False
s3612	41656	4	True	False
s105292	128	3	True	False
s2526	3	2	False	False
s3026	3750	2	False	False
s3349	10502	4	True	False
s81891	160	2	False	False
s105797	1552	2	False	False
s4191	225	2	False	False
s4969	7882	4	True	False
s81498	192	4	True	False
s104871	79	2	False	False
s115036	65	2	False	False
s967	37524	4	True	False
s4200	4	2	False	False
s4683	150	2	False	False
s5403	545	4	True	False
s4653	305318	4	True	False
s2726	1	2	False	False
s82107	55	2	False	False
s4145	20542	4	True	False
s2046	71033	4	True	False
s3346	259765	3	True	False
s129157	4	3	True	False
s3358	43940	4	True	False
s46	1	2	False	False
s105385	397	4	True	False
s1827	94212	4	True	False
s2418	52734	4	True	False
s115035	173	4	True	False
s81373	87	2	False	False
s125499	259	2	False	False
s3775	90	4	True	False
s761	11722	4	True	False
s139649	17	2	False	False
s4963	81	2	False	False
s81572	40	3	True	False
s105587	48	4	True	False
s82063	60	2	False	False
s125496	200	2	False	False
s125468	50	2	False	False
s2199	58	2	False	False
s82847	54	2	False	False
s3720	1452	4	True	False
s5426	11105	4	True	False
s4667	79	2	False	False
s134743	3	2	False	False
s3454	88	3	True	False
s81783	397	3	True	False
s132047	611	2	False	False
s2848	62	2	False	False
s2989	326355	4	True	False
s132005	103	3	True	False
s3486	101201	4	True	False
s82977	595	3	True	False
s105427	81	2	False	False
s82787	505	2	False	False
s129078	130	2	False	False
s1495	101	2	False	False
s125625	97	2	False	False
s114825	249	3	True	False
s2486	69828	5	True	False
s5106	13	3	True	False
s4689	11	2	False	False
s5339	64	2	False	False
s132033	144	2	False	False
s105584	85	2	False	False
s81703	2063	2	False	False
s140479	139	2	False	False
s83205	215	3	True	False
s5415	161	2	False	False
s2461	115	2	False	False
s474	235	3	True	False
s1921	3693	2	False	False
s121128	225	3	True	False
s3497	215	2	False	False
s1608	131294	4	True	False
s81923	60	2	False	False
s83053	38	2	False	False
s4440	327313	4	True	False
s125368	304	2	False	False
s143416	77	2	False	False
s4324	18056	4	True	False
s83046	24	2	False	False
s4096	73744	3	True	False
s81821	2	2	False	False
s125501	56	2	False	False
s82356	312	3	True	False
s82334	187	4	True	False
s427	63173	4	True	False
s2921	6	2	False	False
s121094	74	2	False	False
s2520	47524	4	True	False
s4417	4007	4	True	False
s115085	1770	3	True	False
s105551	13	2	False	False
s81914	178	2	False	False
s4701	28423	4	True	False
s121121	153	4	True	False
s4860	26	2	False	False
s105757	148	2	False	False
s4066	2797	4	True	False
s1686	74	2	False	False
s114561	65	2	False	False
s125543	270	2	False	False
s2114	276759	4	True	False
s114647	96	2	False	False
s5306	79	2	False	False
s5152	63	2	False	False
s121036	85	2	False	False
s81812	55	3	True	False
s81964	658	3	True	False
s3883	172238	4	True	False
s4641	23437	6	True	False
s143343	339	2	False	False
s120808	4230	2	False	False
s4422	57021	4	True	False
s3781	130	2	False	False
s5019	22664	4	True	False
s1391	32	4	True	False
s1526	83	3	True	False
s82030	78	2	False	False
s2700	526	2	False	False
s212	654	2	False	False
s1587	48383	4	True	False
s1892	182967	4	True	False
s244	19533	4	True	False
s3872	166713	4	True	False
s4563	2	2	False	False
s143383	220	2	False	False
s4267	21001	4	True	False
s105383	8	2	False	False
s82662	181	4	True	False
s83299	11	2	False	False
s1696	159616	5	True	False
s81756	8216	2	False	False
s1343	7098	4	True	False
s2543	249806	4	True	False
s3982	67	2	False	False
s4002	136413	4	True	False
s310	9619	4	True	False
s129093	91	2	False	False
s2017	9225	4	True	False
s140217	16	2	False	False
s263	51	4	True	False
s1413	74434	4	True	False
s2564	135527	4	True	False
s286	582	3	True	False
s120857	326	2	False	False
s1237	101921	4	True	False
s3342	51	2	False	False
s4518	50000	2	False	False
s83135	41	3	True	False
s105799	2216	2	False	False
s696	11856	5	True	False
s120899	64	2	False	False
s120881	96	2	False	False
s2511	61	2	False	False
s1075	280	2	False	False
s962	117	3	True	False
s105021	1	2	False	False
s138214	53	2	False	False
s4286	7922	2	False	False
s4947	280	3	True	False
s82949	241	2	False	False
s138347	1	2	False	False
s3527	204	2	False	False
s121005	180	4	True	False
s5064	124	2	False	False
s82201	122	3	True	False
s81890	54	2	False	False
s1882	7	2	False	False
s138326	55	2	False	False
s5183	62	2	False	False
s567	602	2	False	False
s114788	435	2	False	False
s105108	145	4	True	False
s129028	22	4	True	False
s82194	54	3	True	False
s140252	169	2	False	False
s2373	152651	4	True	False
s3554	98	3	True	False
s438	1	2	False	False
s1954	3855	2	False	False
s3496	261642	4	True	False
s134686	240	2	False	False
s5390	35911	4	True	False
s114945	4432	4	True	False
s1621	105	2	False	False
s81653	56	2	False	False
s2727	8	3	True	False
s1569	108	2	False	False
s125495	1	2	False	False
s121002	821	2	False	False
s104936	7	2	False	False
s82800	58	3	True	False
s82670	5	2	False	False
s4256	46086	4	True	False
s2205	48782	4	True	False
s114819	71	2	False	False
s125475	774	2	False	False
s1978	74	2	False	False
s82907	99	2	False	False
s81381	134	2	False	False
s4845	79340	4	True	False
s1543	1436	4	True	False
s4519	26774	4	True	False
s1354	34	3	True	False
s1640	143433	4	True	False
s105811	13	2	False	False
s82483	3	2	False	False
s105082	40	4	True	False
s125505	7	2	False	False
s134748	19	2	False	False
s83199	59	2	False	False
s114574	60	2	False	False
s140417	1	2	False	False
s125371	2659	2	False	False
s2768	123681	4	True	False
s104796	96298	4	True	False
s105645	715	2	False	False
s1770	354	2	False	False
s81646	91	2	False	False
s138338	224	2	False	False
s72	12927	4	True	False
s134759	107423	2	False	False
s81457	57	3	True	False
s365	12	2	False	False
s3763	1223013	4	True	False
s4875	86	4	True	False
s83206	41	2	False	False
s1923	6	2	False	False
s468	3	2	False	False
s3225	1068	4	True	False
s134655	45384	3	True	False
s125370	66	2	False	False
s140442	26454	2	False	False
s131948	76	2	False	False
s131973	127	3	True	False
s2003	69141	4	True	False
s114914	417	4	True	False
s83169	104	3	True	False
s125533	5	2	False	False
s321	51	2	False	False
s125619	91	2	False	False
s905	116	4	True	False
s3817	110	2	False	False
s2603	172457	4	True	False
s83035	22	2	False	False
s4202	105	2	False	False
s764	65186	4	True	False
s5196	16243	4	True	False
s120964	21	2	False	False
s2890	69057	4	True	False
s121033	112	3	True	False
s82111	58	2	False	False
s81480	53	2	False	False
s134640	60	2	False	False
s2645	75	2	False	False
s105697	94	2	False	False
s134778	49	2	False	False
s1915	273514	4	True	False
s1179	3042	4	True	False
s120959	245	2	False	False
s81567	324	2	False	False
s4067	205	2	False	False
s120779	59	2	False	False
s4746	417	2	False	False
s4978	11669	4	True	False
s82753	82	3	True	False
s125457	72	2	False	False
s2388	4455	4	True	False
s142612	310	2	False	False
s2857	111	2	False	False
s105414	80	2	False	False
s5195	62	2	False	False
s105606	1966	2	False	False
s82281	15	3	True	False
s752	6534	4	True	False
s1744	6829	4	True	False
s3925	80082	4	True	False
s3954	57949	4	True	False
s1958	108320	4	True	False
s82582	35	3	True	False
s853	136222	4	True	False
s2753	7	4	True	False
s2976	5414	4	True	False
s82597	94	4	True	False
s235	64	2	False	False
s1708	50674	4	True	False
s105507	599	3	True	False
s125420	55	2	False	False
s82423	13	2	False	False
s114867	255	2	False	False
s3768	227645	4	True	False
s114693	113	2	False	False
s2233	242	4	True	False
s5168	48	4	True	False
s561	146	3	True	False
s134660	45	2	False	False
s105416	80	2	False	False
s4296	6973	4	True	False
s114724	61	2	False	False
s3370	70	3	True	False
s105018	315	2	False	False
s125441	18	2	False	False
s1313	5	2	False	False
s138243	217	2	False	False
s81945	2663	2	False	False
s3161	81	2	False	False
s104970	64	2	False	False
s4333	81794	4	True	False
s1215	8960	4	True	False
s82804	367	3	True	False
s143335	1211	2	False	False
s1961	26	2	False	False
s1655	10	3	True	False
s4751	1103	2	False	False
s288	1	2	False	False
s140269	10	2	False	False
s143326	143	2	False	False
s2308	75	2	False	False
s932	69438	4	True	False
s83217	8	3	True	False
s4171	178	2	False	False
s358	13	2	False	False
s2659	319	2	False	False
s5290	131	4	True	False
s83219	21	3	True	False
s143419	331	2	False	False
s120798	2	2	False	False
s129150	6063	2	False	False
s5296	130	4	True	False
s140438	18	2	False	False
s125408	5	2	False	False
s3206	461	4	True	False
s2348	7720	4	True	False
s137988	99	2	False	False
s132064	247	2	False	False
s82839	67	2	False	False
s4403	322	2	False	False
s2209	86386	4	True	False
s83133	88	2	False	False
s5365	129	4	True	False
s131975	54	2	False	False
s83212	55	3	True	False
s83125	302	4	True	False
s134782	79	4	True	False
s114722	1	2	False	False
s2393	12	2	False	False
s1539	1	2	False	False
s105246	265	2	False	False
s105031	247	2	False	False
s443	255	2	False	False
s1	126241	2	False	False
s105677	197	4	True	False
s134769	70	2	False	False
s3936	60703	4	True	False
s125416	340	2	False	False
s2647	16224	4	True	False
s81652	332	4	True	False
s81897	25	2	False	False
s3833	266132	4	True	False
s2501	316	4	True	False
s1108	16223	5	True	False
s140430	442	2	False	False
s409	6712	4	True	False
s114512	47	3	True	False
s131924	310	2	False	False
s4769	6932	4	True	False
s82478	95	2	False	False
s234	18576	4	True	False
s83026	147	3	True	False
s82950	796	4	True	False
s105621	294	5	True	False
s143397	313	2	False	False
s81547	2	2	False	False
s105288	48	3	True	False
s114704	95	2	False	False
s125429	551	2	False	False
s800	165	3	True	False
s81615	2814	2	False	False
s4346	611666	4	True	False
s4350	26794	4	True	False
s4785	16	2	False	False
s104982	116	2	False	False
s1451	137	2	False	False
s114798	1	2	False	False
s1514	52	2	False	False
s82439	4	2	False	False
s114774	61	2	False	False
s132044	597	2	False	False
s4612	5	4	True	False
s2646	371344	4	True	False
s4310	91	2	False	False
s2900	1034	2	False	False
s81636	50	2	False	False
s125602	90	2	False	False
s1437	2266	2	False	False
s96484	2087	2	False	False
s105238	104	2	False	False
s1711	26973	4	True	False
s5057	20979	4	True	False
s105452	1184	4	True	False
s81513	384	2	False	False
s129242	1550	2	False	False
s5117	15141	4	True	False
s104860	6	2	False	False
s82477	93	2	False	False
s2154	331	2	False	False
s785	40	3	True	False
s2715	16167	4	True	False
s3377	711760	4	True	False
s3402	52120	4	True	False
s4619	45587	4	True	False
s2400	103809	4	True	False
s125366	68	2	False	False
s82622	39	4	True	False
s4204	1923	2	False	False
s105340	1255	3	True	False
s82615	75	2	False	False
s82319	19	3	True	False
s129144	56	2	False	False
s140218	63	2	False	False
s1428	60	2	False	False
s140283	1517	2	False	False
s747	1010	5	True	False
s5197	94	2	False	False
s82849	1337	3	True	False
s82139	241	2	False	False
s105369	409	4	True	False
s1276	86415	6	True	False
s138209	91	2	False	False
s4410	29	4	True	False
s3834	61461	4	True	False
s105451	4	4	True	False
s82595	20	3	True	False
s143331	1484	2	False	False
s4178	225	2	False	False
s82737	149	3	True	False
s3853	324	2	False	False
s120874	98	3	True	False
s1490	51	2	False	False
s1467	196	2	False	False
s114828	73	3	True	False
s121179	471	2	False	False
s138217	222	2	False	False
s82325	62	3	True	False
s137938	92	2	False	False
s3962	101242	4	True	False
s5347	21	3	True	False
s3467	62	2	False	False
s940	62	2	False	False
s120949	121	2	False	False
s176	150	2	False	False
s2986	57	2	False	False
s1144	39576	4	True	False
s125489	78	2	False	False
s4218	4	3	True	False
s3239	309	4	True	False
s129192	617	2	False	False
s1813	27039	4	True	False
s4958	5816	4	True	False
s2855	24	3	True	False
s120770	343	3	True	False
s3236	238	4	True	False
s3805	108	3	True	False
s105124	58	5	True	False
s3434	136428	4	True	False
s3245	23312	4	True	False
s898	6	2	False	False
s104864	70	2	False	False
s131934	5132	2	False	False
s83136	51	2	False	False
s2862	26632	4	True	False
s105089	2	2	False	False
s120760	13	2	False	False
s105403	2465	4	True	False
s81682	351	2	False	False
s129240	31	2	False	False
s132071	303	2	False	False
s4528	92	2	False	False
s81692	1600	2	False	False
s1337	102802	4	True	False
s114950	88	3	True	False
s1283	16005	4	True	False
s1556	127	2	False	False
s562	859	4	True	False
s1801	20053	4	True	False
s120979	553	4	True	False
s105186	206	3	True	False
s964	62	4	True	False
s4394	47	3	True	False
s3445	396	4	True	False
s121147	95	2	False	False
s125458	1963	2	False	False
s4941	75	2	False	False
s81471	698	2	False	False
s134659	2527	2	False	False
s105596	280	4	True	False
s1394	2	2	False	False
s140216	1	2	False	False
s129117	57	2	False	False
s134639	52	2	False	False
s3863	699	2	False	False
s82702	1	2	False	False
s1214	4	2	False	False
s2687	120081	4	True	False
s82342	79	2	False	False
s4916	208487	4	True	False
s114775	60	2	False	False
s5205	116	4	True	False
s132065	104	2	False	False
s4321	64	2	False	False
s105367	4240	2	False	False
s4637	329	2	False	False
s4392	3	2	False	False
s2404	472807	4	True	False
s114954	139	4	True	False
s840	1	2	False	False
s82430	396	3	True	False
s83116	108	3	True	False
s82279	26	3	True	False
s82393	2105	2	False	False
s114782	623	2	False	False
s4193	528948	4	True	False
s4724	35875	4	True	False
s82346	420	2	False	False
s1944	453	4	True	False
s1491	29200	4	True	False
s104928	333	2	False	False
s82655	364	4	True	False
s5418	111	4	True	False
s139619	3	2	False	False
s754	11803	4	True	False
s1284	66	2	False	False
s121137	320	2	False	False
s5179	157	3	True	False
s2786	19	3	True	False
s1285	7315	4	True	False
s81396	124	2	False	False
s4300	102438	4	True	False
s3592	193718	4	True	False
s115024	1	2	False	False
s81397	96	2	False	False
s115040	283	2	False	False
s306	29417	4	True	False
s5435	1	4	True	False
s515	241	4	True	False
s4370	97601	4	True	False
s120805	6	2	False	False
s3382	50	2	False	False
s104843	178	2	False	False
s114939	505	4	True	False
s1418	4674	2	False	False
s82493	183	2	False	False
s1349	31	2	False	False
s3854	332266	4	True	False
s81472	568	3	True	False
s82499	6	2	False	False
s105241	197	2	False	False
s2488	149476	4	True	False
s3315	4981	4	True	False
s82968	69	4	True	False
s105526	189	4	True	False
s114888	845	2	False	False
s4729	24291	4	True	False
s3136	59	4	True	False
s2942	132468	4	True	False
s132014	709	2	False	False
s104926	2	2	False	False
s82154	428	3	True	False
s81661	360	4	True	False
s125522	12	2	False	False
s1884	56	2	False	False
s843	51	2	False	False
s125498	82	2	False	False
s82555	204	2	False	False
s735	55	2	False	False
s2281	68442	4	True	False
s114530	86	2	False	False
s121197	141	2	False	False
s2984	154	3	True	False
s134796	68	2	False	False
s105347	62	2	False	False
s5421	75	2	False	False
s4642	4693	4	True	False
s105352	1309	5	True	False
s82374	693	4	True	False
s81992	33	3	True	False
s2643	83	2	False	False
s3101	296	2	False	False
s134717	83	2	False	False
s955	54	2	False	False
s82056	194	2	False	False
s4774	155	2	False	False
s81872	5	2	False	False
s115049	2	2	False	False
s121098	105	2	False	False
s129193	501	2	False	False
s105266	61	2	False	False
s131912	50	2	False	False
s1657	285	2	False	False
s132081	180	2	False	False
s104907	1	2	False	False
s125552	6	2	False	False
s1009	27674	4	True	False
s83281	382	4	True	False
s4325	111177	4	True	False
s104807	320	2	False	False
s132068	7	2	False	False
s131988	1	2	False	False
s1111	322723	4	True	False
s1616	317704	4	True	False
s193	23860	4	True	False
s248	4036	4	True	False
s129002	1	2	False	False
s129151	72	2	False	False
s4421	6106	2	False	False
s4676	193333	4	True	False
s114873	1004	4	True	False
s3157	203	2	False	False
s316	53	2	False	False
s79	6254	4	True	False
s105583	128	3	True	False
s82848	36	3	True	False
s105477	110	4	True	False
s104877	6	2	False	False
s137984	773	2	False	False
s125574	164	2	False	False
s4904	402	2	False	False
s5420	4834	4	True	False
s4387	12	2	False	False
s1477	59514	4	True	False
s82013	112	2	False	False
s746	1	2	False	False
s1857	240266	4	True	False
s1321	410227	4	True	False
s856	64985	4	True	False
s105657	194	4	True	False
s2492	124149	4	True	False
s82176	444	2	False	False
s1832	6	2	False	False
s1661	1	2	False	False
s81599	2	2	False	False
s82274	107	3	True	False
s1821	402677	4	True	False
s134723	93	2	False	False
s115031	141	4	True	False
s3967	335	2	False	False
s3105	78	2	False	False
s3764	32	2	False	False
s82566	29	4	True	False
s1404	45391	4	True	False
s1681	191376	4	True	False
s5002	6	3	True	False
s81509	82	2	False	False
s105508	2167	4	True	False
s5169	14972	4	True	False
s1908	31146	4	True	False
s1370	132557	5	True	False
s138222	58	2	False	False
s1975	398	4	True	False
s82749	54	2	False	False
s5113	14428	4	True	False
s140253	297	2	False	False
s81649	13	2	False	False
s115020	112	3	True	False
s139639	5081	2	False	False
s4329	85	2	False	False
s1869	94	2	False	False
s2181	355	2	False	False
s4183	90	2	False	False
s2059	50	2	False	False
s1720	40362	4	True	False
s3900	132494	4	True	False
s140511	1	2	False	False
s82619	372	2	False	False
s3575	9637	4	True	False
s3406	48062	4	True	False
s81719	240	2	False	False
s105332	119	2	False	False
s5166	9	2	False	False
s114728	113	2	False	False
s3374	1	2	False	False
s81979	19	3	True	False
s1702	32106	4	True	False
s114765	1	2	False	False
s134763	1	2	False	False
s120977	252	4	True	False
s140412	189	2	False	False
s2566	90	2	False	False
s82096	81	2	False	False
s134707	50616	2	False	False
s82665	81	5	True	False
s2405	45422	4	True	False
s5227	78	4	True	False
s104964	62	2	False	False
s3664	46173	4	True	False
s82321	166	2	False	False
s138330	347	2	False	False
s68	1408	4	True	False
s3786	25	4	True	False
s104903	316	2	False	False
s105120	73	2	False	False
s1204	322	2	False	False
s82626	61	4	True	False
s82122	317	2	False	False
s129085	344	2	False	False
s82236	21	2	False	False
s5402	175	3	True	False
s129070	321	2	False	False
s105541	362	2	False	False
s140418	5	2	False	False
s1970	58	3	True	False
s104990	5	2	False	False
s3792	223783	4	True	False
s4571	142537	4	True	False
s2742	40413	4	True	False
s1595	134220	4	True	False
s570	374	4	True	False
s140467	76	2	False	False
s114554	9	2	False	False
s4364	151961	4	True	False
s3040	288487	4	True	False
s81571	326	2	False	False
s5076	46394	4	True	False
s131925	2	2	False	False
s1412	123903	4	True	False
s3153	68	2	False	False
s105344	5	2	False	False
s139641	321	2	False	False
s1752	2	2	False	False
s139646	1	2	False	False
s1443	103148	4	True	False
s5039	1	2	False	False
s1694	77	4	True	False
s3939	21025	4	True	False
s115061	125	4	True	False
s3330	275620	4	True	False
s82719	10	4	True	False
s3984	52	2	False	False
s3507	140711	4	True	False
s81742	452	3	True	False
s3981	129878	4	True	False
s3022	11020	4	True	False
s81659	95	4	True	False
s120771	2	2	False	False
s275	196	4	True	False
s81951	116	2	False	False
s131916	51	2	False	False
s82529	19	3	True	False
s5074	9	2	False	False
s131914	90	2	False	False
s83235	81	2	False	False
s1853	288433	4	True	False
s1765	829	3	True	False
s81803	27	2	False	False
s105691	42	4	True	False
s1449	329	2	False	False
s114891	917	3	True	False
s2793	8266	4	True	False
s2287	5	2	False	False
s798	19	4	True	False
s5428	417	4	True	False
s105667	3695	3	True	False
s778	93	2	False	False
s105519	193	4	True	False
s4184	66123	4	True	False
s138355	11	2	False	False
s250	176	4	True	False
s3797	124	5	True	False
s83009	95	2	False	False
s4762	88	2	False	False
s1023	219074	4	True	False
s466	171	2	False	False
s3401	726	4	True	False
s2131	319	2	False	False
s2213	543287	4	True	False
s105202	338	4	True	False
s140259	1	2	False	False
s1325	7460	4	True	False
s105390	45	3	True	False
s878	33567	4	True	False
s137980	52	2	False	False
s5083	82	2	False	False
s82617	197	2	False	False
s82109	18	2	False	False
s104816	96	2	False	False
s3808	95291	4	True	False
s642	3454	4	True	False
s105195	683	2	False	False
s1529	3498	4	True	False
s5027	34	4	True	False
s5129	530	4	True	False
s105784	171	2	False	False
s4626	12	4	True	False
s82951	19	5	True	False
s664	152	2	False	False
s1253	166	2	False	False
s114542	78	2	False	False
s3648	27720	4	True	False
s711	9696	4	True	False
s2415	3869	2	False	False
s82732	270	4	True	False
s1578	8444	5	True	False
s2604	71	2	False	False
s140469	1996	2	False	False
s140242	59	2	False	False
s105563	3423	4	True	False
s1101	185	2	False	False
s2053	25	2	False	False
s2705	4	2	False	False
s131955	73840	2	False	False
s121038	282	2	False	False
s140502	10	2	False	False
s82752	216	3	True	False
s82415	780	4	True	False
s549	1472	4	True	False
s3318	119126	4	True	False
s2334	51	2	False	False
s105282	116	4	True	False
s81748	319	3	True	False
s3943	1901	2	False	False
s1500	1	4	True	False
s4859	92	3	True	False
s82522	96	2	False	False
s105761	77	2	False	False
s105556	28	3	True	False
s887	5807	4	True	False
s82802	98	3	True	False
s4792	170	2	False	False
s82417	321	2	False	False
s3546	95218	4	True	False
s3079	16533	4	True	False
s82809	197	4	True	False
s1998	4	2	False	False
s83293	8	2	False	False
s2032	198484	4	True	False
s4594	175288	4	True	False
s4909	73	3	True	False
s4905	34221	4	True	False
s357	162	3	True	False
s138286	2611	2	False	False
s3343	142657	4	True	False
s10	816	2	False	False
s5396	51073	4	True	False
s2409	611	2	False	False
s2425	96	2	False	False
s105800	189	3	True	False
s82070	1094	2	False	False
s3501	325	2	False	False
s1422	33058	4	True	False
s1976	28	4	True	False
s140456	23	2	False	False
s81875	2260	2	False	False
s143422	566	2	False	False
s83098	7	2	False	False
s105060	1011	2	False	False
s105037	319	2	False	False
s4452	18691	4	True	False
s1275	180	2	False	False
s83123	784	4	True	False
s5162	1	2	False	False
s2856	2051	4	True	False
s3438	992	4	True	False
s104801	330	2	False	False
s3177	20	2	False	False
s114520	56	2	False	False
s5133	19821	4	True	False
s5429	108164	4	True	False
s2574	121248	4	True	False
s82513	134	4	True	False
s210	186	3	True	False
s3181	33673	5	True	False
s528	276	2	False	False
s82678	179	4	True	False
s3505	32105	4	True	False
s3189	128	4	True	False
s82911	192	4	True	False
s2911	8	2	False	False
s114638	564	2	False	False
s3856	202611	4	True	False
s114915	282	2	False	False
s160	18495	4	True	False
s83004	2247	2	False	False
s4118	184307	4	True	False
s114746	51	2	False	False
s5345	55	2	False	False
s131902	76	2	False	False
s114659	104	2	False	False
s602	2074	4	True	False
s2027	79447	4	True	False
s3907	113450	4	True	False
s388	63988	4	True	False
s225	83	4	True	False
s105641	196	4	True	False
s129181	700	4	True	False
s839	22707	4	True	False
s1064	11	3	True	False
s83304	53	3	True	False
s3078	40669	4	True	False
s125388	164	2	False	False
s81751	34	3	True	False
s105171	103	3	True	False
s105030	11	2	False	False
s4957	239649	4	True	False
s82543	159	3	True	False
s139651	1	2	False	False
s82065	360	2	False	False
s83112	311	4	True	False
s105405	912	3	True	False
s3958	64	3	True	False
s4601	76	2	False	False
s517	213	4	True	False
s105213	6	3	True	False
s1147	147033	4	True	False
s2736	198336	4	True	False
s2271	65288	4	True	False
s4189	5	3	True	False
s105625	172	4	True	False
s2721	23927	4	True	False
s125553	3	3	True	False
s2119	857	2	False	False
s1136	74	2	False	False
s485	1018	3	True	False
s4868	168388	4	True	False
s5282	524	3	True	False
s114770	3	2	False	False
s139638	388	2	False	False
s184	301	4	True	False
s4050	764	2	False	False
s129130	541	2	False	False
s3131	72	2	False	False
s83092	147	3	True	False
s105380	149	4	True	False
s121142	6	2	False	False
s3472	108814	4	True	False
s131906	146	2	False	False
s125529	76	2	False	False
s1357	17001	4	True	False
s2732	7762	4	True	False
s1898	42	4	True	False
s120988	424	2	False	False
s2236	63	2	False	False
s2381	19752	4	True	False
s81633	164	2	False	False
s1660	142770	4	True	False
s2316	68183	4	True	False
s82414	46	3	True	False
s81688	408	2	False	False
s2803	70	2	False	False
s1561	81	3	True	False
s2268	122	2	False	False
s121192	27	2	False	False
s2336	43	2	False	False
s81841	13	2	False	False
s4021	83985	4	True	False
s114893	70	2	False	False
s125485	21	3	True	False
s104832	55	2	False	False
s2413	60	2	False	False
s4297	100	2	False	False
s4534	76127	5	True	False
s693	10833	4	True	False
s4389	5	2	False	False
s2278	96027	4	True	False
s1798	106953	4	True	False
s120845	9	2	False	False
s82473	113	2	False	False
s1862	1	2	False	False
s81837	2522	2	False	False
s3340	28867	4	True	False
s5358	65	2	False	False
s4287	16731	4	True	False
s81793	315	2	False	False
s2475	170878	4	True	False
s82429	54	2	False	False
s105679	177	3	True	False
s83054	107	3	True	False
s104892	35	2	False	False
s3508	328	2	False	False
s120756	79	2	False	False
s2147	24	4	True	False
s513	181	4	True	False
s83294	22	4	True	False
s105009	77	2	False	False
s4781	2332	4	True	False
s120869	38	2	False	False
s140471	355	2	False	False
s1861	12291	4	True	False
s81777	56	3	True	False
s82363	120	4	True	False
s5338	3987	4	True	False
s1972	261245	4	True	False
s82256	320	3	True	False
s3159	2	2	False	False
s3674	206759	4	True	False
s82962	50	2	False	False
s124	10	3	True	False
s847	244	2	False	False
s104879	21	2	False	False
s134787	107	2	False	False
s4371	48	4	True	False
s3701	16906	4	True	False
s105484	188	4	True	False
s140493	1	2	False	False
